aop_siteyear,aq_site,aop_yr,flightdate,radiance_time,chlorophyll a,DOC,pheophytin,TSS,UV Absorbance (250 nm),UV Absorbance (280 nm),wavelength,reflectance
ARIK2020,ARIK,2020,2020-06-17,2020-06-17T16:08:14Z,10.05,4.822,13.8,0,0.1159,0.20383333333333334,878,0.2842
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,384,0.0657
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,389,0.0427
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,394,0.0213
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,399,0.0235
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,404,0.0167
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,409,0.0181
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,414,0.017
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,419,0.0147
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,424,0.0133
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,429,0.0151
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,434,0.0144
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,439,0.0131
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,444,0.0139
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,449,0.0118
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,454,0.0109
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,459,0.0121
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,464,0.0102
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,469,0.0094
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,474,0.0104
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,479,0.0109
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,484,0.01
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,489,0.0094
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,494,0.0101
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,499,0.0109
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,504,0.0106
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,509,0.0104
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,514,0.01
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,519,0.0111
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,524,0.0104
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,529,0.0101
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,534,0.0102
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,539,0.0114
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,544,0.0124
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,549,0.0114
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,554,0.0111
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,559,0.0117
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,564,0.0108
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,569,0.0113
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,574,0.0109
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,579,0.0109
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,584,0.0101
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,589,0.0091
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,594,0.0091
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,599,0.0076
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,604,0.0083
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,609,0.0082
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,614,0.0076
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,619,0.0078
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,624,0.0079
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,629,0.0072
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,634,0.0073
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,639,0.0068
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,644,0.0075
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,649,0.0066
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,654,0.0065
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,659,0.0068
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,664,0.0061
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,669,0.0059
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,674,0.0062
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,679,0.0062
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,684,0.0055
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,689,0.0061
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,694,0.0048
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,699,0.0053
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,704,0.0049
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,709,0.0045
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,714,0.0045
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,719,0.0049
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,724,0.0042
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,729,0.0044
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,734,0.0043
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,739,0.0051
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,744,0.0055
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,749,0.0054
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,754,0.0062
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,759,0.005
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,764,0.0058
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,769,0.0058
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,774,0.0057
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,779,0.0057
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,784,0.0057
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,789,0.0057
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,794,0.006
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,799,0.0054
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,804,0.006
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,809,0.0046
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,814,0.0046
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,819,0.0048
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,824,0.0068
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,829,0.0056
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,834,0.0051
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,839,0.0049
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,844,0.0053
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,849,0.0049
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,854,0.0057
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,859,0.0047
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,864,0.0054
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,869,0.006
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,874,0.0054
BARC2017,BARC,2017,2017-09-27,2017-09-27T17:00:50Z,0.83,2.491,1.15,2,0.0619,0.0418,879,0.0045
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,382,0.0818
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,387,0.0475
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,392,0.027
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,397,0.0227
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,402,0.0164
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,407,0.0131
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,412,0.0135
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,417,0.0092
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,422,0.0094
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,427,0.0087
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,432,0.0094
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,437,0.0089
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,442,0.0106
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,447,0.0091
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,452,0.0071
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,457,0.0064
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,462,0.0081
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,467,0.0069
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,472,0.0071
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,477,0.0069
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,482,0.0071
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,487,0.0064
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,492,0.0074
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,497,0.0065
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,502,0.0076
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,507,0.007
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,512,0.0073
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,517,0.0063
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,522,0.0069
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,527,0.007
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,532,0.0086
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,537,0.0082
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,542,0.0087
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,547,0.0083
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,552,0.0076
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,557,0.0079
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,562,0.0079
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,567,0.0083
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,572,0.0079
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,577,0.0079
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,582,0.0075
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,587,0.0065
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,592,0.006
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,597,0.0045
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,602,0.0047
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,607,0.0042
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,612,0.0032
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,617,0.0028
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,622,0.0037
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,627,0.0039
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,632,0.0036
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,637,0.0032
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,642,0.0033
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,647,0.0033
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,652,0.0031
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,657,0.0021
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,662,0.0021
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,667,0.0028
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,672,0.0017
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,677,0.002
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,682,0.0031
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,687,0.0027
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,692,0.0017
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,697,0.0021
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,702,0.0021
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,707,9e-4
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,712,0.001
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,717,7e-4
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,722,0.0018
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,727,0.0021
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,732,0.0016
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,737,0.0025
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,742,0.0011
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,747,0.0023
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,752,0.0031
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,757,0.0012
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,762,5e-4
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,767,0.0025
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,772,0.0026
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,777,0.0021
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,782,0.0028
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,787,0.0022
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,792,0.0022
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,797,0.0017
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,802,0.0022
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,807,0.0018
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,812,0.0025
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,817,0.0017
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,822,0.0011
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,827,0.0024
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,832,0.0017
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,837,0.0015
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,842,0.0016
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,847,0.0022
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,852,0.0023
BARC2018,BARC,2018,2018-09-15,2018-09-15T15:46:37Z,2.5,2.3373333333333335,1.2,2,0.03626666666666667,0.0245,857,0.0019
